attn_impl,benchmark,resolution,max_new_tokens,sample_id,visual_encoder_ms,window_attn_ms,full_attn_ms,llm_prefill_ms,decode_loop_ms,ttft_ms,tpot_ms,e2e_ms,f_vision,actual_generated_tokens
fa2,chartqa,1792,64,chartqa_val_175,157.158,111.321,34.809,223.646,1843.24,225.913,29.258,2069.152,0.075953,64.0
fa2,chartqa,1792,64,chartqa_val_176,155.889,111.211,34.844,222.161,1788.113,224.658,28.383,2012.771,0.07745,64.0
fa2,chartqa,1792,64,chartqa_val_177,159.096,111.657,34.827,225.468,1848.933,227.833,29.348,2076.766,0.076607,64.0
fa2,chartqa,1792,64,chartqa_val_178,158.102,111.734,34.941,225.357,1798.972,228.235,28.555,2027.207,0.07799,64.0
fa2,chartqa,1792,64,chartqa_val_179,154.915,111.559,34.88,221.021,903.359,223.372,28.23,1126.732,0.13749,33.0
fa2,chartqa,1792,64,chartqa_val_180,154.877,111.235,34.835,221.393,515.071,224.0,30.298,739.071,0.209557,18.0
fa2,chartqa,1792,64,chartqa_val_181,155.261,111.273,34.816,221.513,1794.287,223.709,28.481,2017.995,0.076938,64.0
fa2,chartqa,1792,64,chartqa_val_182,157.739,111.4,34.939,225.893,1794.425,228.145,28.483,2022.57,0.077989,64.0
fa2,chartqa,1792,64,chartqa_val_183,154.467,111.108,34.793,220.795,1804.345,223.169,28.64,2027.514,0.076186,64.0
fa2,chartqa,1792,64,chartqa_val_184,154.762,111.261,34.844,221.189,527.514,223.473,27.764,750.987,0.206079,20.0
fa2,chartqa,1792,64,chartqa_val_185,156.239,111.975,34.817,222.824,28.922,224.983,28.922,253.905,0.615344,2.0
fa2,chartqa,1792,64,chartqa_val_186,156.565,112.003,34.992,222.901,1806.95,225.304,28.682,2032.254,0.07704,64.0
fa2,chartqa,1792,64,chartqa_val_187,154.614,111.297,34.859,220.815,1920.527,223.135,30.485,2143.661,0.072126,64.0
fa2,chartqa,1792,64,chartqa_val_188,155.09,111.336,34.803,221.351,888.932,223.611,27.779,1112.543,0.139401,33.0
fa2,chartqa,1792,64,chartqa_val_189,156.074,111.588,34.875,224.258,1523.131,227.084,29.291,1750.215,0.089174,53.0
fa2,chartqa,1792,64,chartqa_val_190,155.876,111.294,34.804,222.543,1512.928,225.071,29.665,1737.999,0.089687,52.0
fa2,chartqa,1792,64,chartqa_val_191,157.037,111.192,34.832,223.264,469.003,225.624,27.588,694.627,0.226073,18.0
fa2,chartqa,1792,64,chartqa_val_192,155.048,111.168,34.802,221.503,1788.351,224.07,28.387,2012.421,0.077045,64.0
fa2,chartqa,1792,64,chartqa_val_193,160.348,111.617,34.912,228.45,57.819,232.301,28.91,290.12,0.552696,3.0
fa2,chartqa,1792,64,chartqa_val_194,154.885,111.278,34.821,220.937,880.456,223.115,30.361,1103.571,0.140349,30.0
fa2,chartqa,1792,64,chartqa_val_195,155.501,111.295,34.807,221.963,58.12,224.496,29.06,282.616,0.550218,3.0
fa2,chartqa,1792,64,chartqa_val_196,180.98,136.092,34.859,247.357,502.968,249.88,27.943,752.848,0.240394,19.0
fa2,chartqa,1792,64,chartqa_val_197,154.926,111.422,34.822,221.556,1892.428,224.36,30.039,2116.787,0.073189,64.0
fa2,chartqa,1792,64,chartqa_val_198,156.026,111.338,34.804,222.518,455.495,224.998,28.468,680.493,0.229284,17.0
fa2,chartqa,1792,64,chartqa_val_199,157.469,111.606,34.837,224.229,1614.834,226.513,29.361,1841.347,0.085518,56.0
fa2,chartqa,1792,64,chartqa_val_200,160.319,112.654,34.827,226.619,1941.196,229.215,30.813,2170.411,0.073866,64.0
fa2,chartqa,1792,64,chartqa_val_201,155.903,111.445,34.796,222.305,651.341,224.813,31.016,876.154,0.17794,22.0
fa2,chartqa,1792,64,chartqa_val_202,155.143,111.323,34.827,221.716,234.518,224.338,29.315,458.856,0.338107,9.0
fa2,chartqa,1792,64,chartqa_val_203,155.842,111.167,34.861,222.347,1803.014,224.795,28.619,2027.81,0.076852,64.0
fa2,chartqa,1792,64,chartqa_val_204,157.703,111.431,34.851,224.06,1298.082,226.719,28.846,1524.801,0.103425,46.0
fa2,chartqa,1792,64,chartqa_val_205,161.694,114.089,34.805,228.454,1829.302,230.725,29.037,2060.028,0.078491,64.0
fa2,chartqa,1792,64,chartqa_val_206,154.67,111.318,34.811,220.845,1837.764,223.238,29.171,2061.001,0.075046,64.0
fa2,chartqa,1792,64,chartqa_val_207,155.782,111.175,34.836,222.122,1568.015,224.385,29.037,1792.4,0.086913,55.0
fa2,chartqa,1792,64,chartqa_val_208,158.778,111.613,34.844,225.136,195.472,227.58,27.925,423.052,0.375316,8.0
fa2,chartqa,1792,64,chartqa_val_209,154.883,111.129,34.778,220.981,195.348,223.222,27.907,418.569,0.370029,8.0
fa2,chartqa,1792,64,chartqa_val_210,154.892,111.236,34.834,220.937,1219.418,223.079,29.742,1442.497,0.107378,42.0
fa2,chartqa,1792,64,chartqa_val_211,155.1,111.188,34.806,221.395,1308.773,223.788,29.084,1532.561,0.101203,46.0
fa2,chartqa,1792,64,chartqa_val_212,155.419,111.305,34.789,222.01,319.605,224.308,29.055,543.913,0.285743,12.0
fa2,chartqa,1792,64,chartqa_val_213,154.448,111.247,34.817,220.904,1160.688,223.124,30.544,1383.812,0.111611,39.0
fa2,chartqa,1792,64,chartqa_val_214,155.063,111.227,34.805,221.381,341.284,223.775,28.44,565.06,0.274419,13.0
fa2,chartqa,1792,64,chartqa_val_215,155.393,111.432,34.844,221.597,1760.96,224.272,27.952,1985.231,0.078274,64.0
fa2,chartqa,1792,64,chartqa_val_216,156.623,112.477,34.857,223.007,170.722,226.553,28.454,397.275,0.394244,7.0
fa2,chartqa,1792,64,chartqa_val_217,157.979,112.97,34.964,224.521,1508.114,228.051,29.571,1736.165,0.090993,52.0
fa2,chartqa,1792,64,chartqa_val_218,155.423,111.445,34.872,221.765,209.829,224.163,34.972,433.993,0.358123,7.0
fa2,chartqa,1792,64,chartqa_val_219,155.392,111.548,34.887,221.778,1841.606,224.077,29.232,2065.683,0.075226,64.0
fa2,chartqa,1792,64,chartqa_val_220,155.779,111.691,34.833,222.112,1905.339,224.755,30.243,2130.094,0.073132,64.0
fa2,chartqa,1792,64,chartqa_val_221,155.031,111.303,34.793,221.371,1682.457,224.128,28.516,1906.585,0.081313,60.0
fa2,chartqa,1792,64,chartqa_val_222,158.036,111.347,34.795,224.397,1750.295,227.274,27.782,1977.569,0.079914,64.0
fa2,chartqa,1792,64,chartqa_val_223,186.441,128.928,34.907,252.931,453.387,256.585,28.337,709.971,0.262603,17.0
fa2,chartqa,1792,64,chartqa_val_224,159.349,111.191,34.813,225.758,254.143,228.046,28.238,482.189,0.330471,10.0
fa2,chartqa,1792,64,chartqa_val_225,155.103,111.467,34.882,221.322,541.192,223.5,30.066,764.693,0.202831,19.0
fa2,chartqa,1792,64,chartqa_val_226,154.453,111.245,34.875,220.574,1167.915,222.852,29.947,1390.767,0.111056,40.0
fa2,chartqa,1792,64,chartqa_val_227,154.988,111.328,34.826,221.269,1847.913,223.584,29.332,2071.497,0.074819,64.0
fa2,chartqa,1792,64,chartqa_val_228,154.395,111.262,34.814,220.876,223.519,223.281,31.931,446.8,0.345556,8.0
fa2,chartqa,1792,64,chartqa_val_229,155.204,111.202,34.78,221.755,1822.678,224.393,29.88,2047.071,0.075818,62.0
fa2,chartqa,1792,64,chartqa_val_230,155.435,111.262,34.768,222.034,1869.948,224.595,29.682,2094.543,0.074209,64.0
fa2,chartqa,1792,64,chartqa_val_231,155.886,111.538,34.844,223.844,564.051,226.503,28.203,790.554,0.197186,21.0
fa2,chartqa,1792,64,chartqa_val_232,157.221,111.328,34.811,223.605,1101.386,225.834,29.767,1327.22,0.118459,38.0
fa2,chartqa,1792,64,chartqa_val_233,154.811,111.629,34.822,221.46,1880.405,223.893,29.848,2104.298,0.073569,64.0
fa2,chartqa,1792,64,chartqa_val_234,159.172,111.3,34.851,225.396,1959.914,227.762,31.11,2187.675,0.072759,64.0
fa2,chartqa,1792,64,chartqa_val_235,157.046,111.277,34.797,225.393,1378.293,227.851,28.128,1606.144,0.097778,50.0
fa2,chartqa,1792,64,chartqa_val_236,155.587,111.361,34.828,222.039,228.683,224.663,28.585,453.347,0.343196,9.0
fa2,chartqa,1792,64,chartqa_val_237,155.532,111.311,34.863,221.715,697.413,224.093,30.322,921.506,0.16878,24.0
fa2,chartqa,1792,64,chartqa_val_238,156.614,111.34,34.801,225.171,740.3,227.423,27.419,967.723,0.161837,28.0
fa2,chartqa,1792,64,chartqa_val_239,155.39,111.292,34.888,221.995,1848.115,224.532,29.335,2072.647,0.074972,64.0
fa2,chartqa,1792,64,chartqa_val_240,170.785,115.023,34.898,237.322,1727.646,240.932,28.794,1968.579,0.086755,61.0
fa2,chartqa,1792,64,chartqa_val_241,154.565,111.356,34.819,221.074,1803.276,223.479,28.623,2026.755,0.076262,64.0
fa2,chartqa,1792,64,chartqa_val_242,157.191,112.039,34.984,225.279,729.472,227.919,27.017,957.391,0.164187,28.0
fa2,chartqa,1792,64,chartqa_val_243,156.469,112.671,34.875,223.048,1705.257,225.3,27.068,1930.558,0.081049,64.0
fa2,chartqa,1792,64,chartqa_val_244,154.492,111.152,34.785,223.261,1727.921,225.474,27.427,1953.395,0.079089,64.0
fa2,chartqa,1792,64,chartqa_val_245,160.363,111.227,34.784,226.408,652.743,228.758,29.67,881.501,0.181921,23.0
fa2,chartqa,1792,64,chartqa_val_246,160.291,111.351,34.815,226.368,1189.646,228.673,27.037,1418.32,0.113015,45.0
fa2,chartqa,1792,64,chartqa_val_247,157.132,111.567,34.919,223.514,1820.395,225.829,28.895,2046.223,0.076791,64.0
fa2,chartqa,1792,64,chartqa_val_248,156.256,112.286,34.817,222.733,1190.613,225.327,28.348,1415.94,0.110355,43.0
fa2,chartqa,1792,64,chartqa_val_249,154.561,111.214,34.838,221.08,1787.926,223.35,28.38,2011.276,0.076847,64.0
fa2,chartqa,1792,64,chartqa_val_250,157.04,112.884,34.883,223.7,472.357,226.148,29.522,698.505,0.224823,17.0
fa2,chartqa,1792,64,chartqa_val_251,155.237,111.685,34.856,222.406,1780.406,224.631,28.26,2005.038,0.077424,64.0
fa2,chartqa,1792,64,chartqa_val_252,154.528,111.212,34.789,220.926,198.8,223.495,28.4,422.296,0.365922,8.0
fa2,chartqa,1792,64,chartqa_val_253,159.112,111.7,34.866,380.836,658.187,383.612,27.424,1041.799,0.152728,25.0
fa2,chartqa,1792,64,chartqa_val_254,158.11,111.61,34.813,224.25,1758.282,231.346,27.909,1989.628,0.079467,64.0
fa2,chartqa,1792,64,chartqa_val_255,158.387,111.567,34.866,224.984,1838.712,228.212,29.186,2066.924,0.076629,64.0
fa2,chartqa,1792,64,chartqa_val_256,154.998,111.348,34.821,221.14,603.809,223.679,28.753,827.488,0.187311,22.0
fa2,chartqa,1792,64,chartqa_val_257,157.173,111.667,34.839,223.813,1893.978,226.776,30.063,2120.754,0.074112,64.0
fa2,chartqa,1792,64,chartqa_val_258,155.783,111.429,34.801,222.125,445.3,224.802,31.807,670.102,0.232477,15.0
fa2,chartqa,1792,64,chartqa_val_259,159.277,111.296,34.824,225.527,1887.992,228.23,29.968,2116.222,0.075265,64.0
fa2,chartqa,1792,64,chartqa_val_260,157.49,111.31,34.813,223.98,1275.975,226.905,28.999,1502.88,0.104792,45.0
fa2,chartqa,1792,64,chartqa_val_261,163.498,111.607,34.874,231.481,1873.995,234.181,29.746,2108.176,0.077554,64.0
fa2,chartqa,1792,64,chartqa_val_262,155.598,111.364,34.82,222.328,1905.336,225.235,30.243,2130.571,0.073031,64.0
fa2,chartqa,1792,64,chartqa_val_263,165.14,112.411,34.904,231.858,1855.23,236.007,29.448,2091.237,0.078968,64.0
fa2,chartqa,1792,64,chartqa_val_264,158.499,111.427,34.853,225.099,1235.704,228.186,30.139,1463.89,0.108273,42.0
fa2,chartqa,1792,64,chartqa_val_265,157.99,111.395,34.869,224.534,985.47,227.391,28.156,1212.861,0.130263,36.0
fa2,chartqa,1792,64,chartqa_val_266,155.5,111.364,34.793,221.611,1467.076,224.085,28.766,1691.161,0.091949,52.0
fa2,chartqa,1792,64,chartqa_val_267,157.357,112.945,34.937,223.558,1840.874,226.055,29.22,2066.929,0.076131,64.0
fa2,chartqa,1792,64,chartqa_val_268,154.9,111.289,34.857,221.116,535.688,223.672,28.194,759.359,0.203987,20.0
fa2,chartqa,1792,64,chartqa_val_269,156.614,111.286,34.793,222.889,1856.108,225.174,29.462,2081.283,0.075249,64.0
fa2,chartqa,1792,64,chartqa_val_270,155.269,111.483,34.87,221.865,593.466,224.754,31.235,818.219,0.189765,20.0
fa2,chartqa,1792,64,chartqa_val_271,155.164,111.405,34.853,223.082,1810.01,225.56,28.73,2035.57,0.076226,64.0
fa2,chartqa,1792,64,chartqa_val_272,155.457,111.639,34.855,222.248,1072.41,224.806,28.221,1297.216,0.119839,39.0
fa2,chartqa,1792,64,chartqa_val_273,155.731,111.308,34.826,221.982,1824.476,224.489,28.96,2048.965,0.076005,64.0
fa2,chartqa,1792,64,chartqa_val_274,154.916,111.441,34.863,221.305,1238.615,223.687,30.965,1462.302,0.10594,41.0
fa2,chartqa,1792,64,chartqa_val_275,155.662,111.96,34.801,222.282,1846.281,224.766,29.306,2071.047,0.075161,64.0
fa2,chartqa,1792,64,chartqa_val_276,155.598,111.314,34.82,222.103,444.441,224.679,31.746,669.119,0.232541,15.0
fa2,chartqa,1792,64,chartqa_val_277,155.39,111.441,34.832,225.319,828.799,227.762,29.6,1056.561,0.147072,29.0
fa2,chartqa,1792,64,chartqa_val_278,155.585,111.421,34.839,221.699,367.275,224.226,28.252,591.501,0.263034,14.0
fa2,chartqa,1792,64,chartqa_val_279,155.444,111.524,34.788,221.92,1682.761,224.535,28.046,1907.296,0.0815,61.0
fa2,chartqa,1792,64,chartqa_val_280,155.293,111.119,34.778,221.786,1829.949,224.463,29.047,2054.412,0.07559,64.0
fa2,chartqa,1792,64,chartqa_val_281,155.632,111.244,34.822,222.051,1782.378,224.617,28.292,2006.995,0.077545,64.0
fa2,chartqa,1792,64,chartqa_val_282,157.316,111.523,34.825,223.781,567.334,226.259,29.86,793.594,0.198233,20.0
fa2,chartqa,1792,64,chartqa_val_283,154.609,111.121,34.777,221.023,1505.497,223.495,27.88,1728.992,0.089421,55.0
fa2,chartqa,1792,64,chartqa_val_284,165.058,113.417,34.93,232.149,692.792,235.419,28.866,928.21,0.177824,25.0
fa2,chartqa,1792,64,chartqa_val_285,156.092,111.306,34.813,222.44,494.882,224.781,30.93,719.663,0.216895,17.0
fa2,chartqa,1792,64,chartqa_val_286,154.944,111.539,34.848,221.219,783.625,223.561,29.023,1007.186,0.153839,28.0
fa2,chartqa,1792,64,chartqa_val_287,155.755,111.326,34.817,222.154,906.187,224.433,30.206,1130.62,0.13776,31.0
fa2,chartqa,1792,64,chartqa_val_288,157.52,111.429,34.815,223.888,1097.633,226.555,28.885,1324.188,0.118956,39.0
fa2,chartqa,1792,64,chartqa_val_289,155.381,111.31,34.803,221.879,507.894,224.547,28.216,732.441,0.212141,19.0
fa2,chartqa,1792,64,chartqa_val_290,155.333,111.318,34.882,221.925,1070.83,224.421,30.595,1295.251,0.119925,36.0
fa2,chartqa,1792,64,chartqa_val_291,155.325,111.664,34.867,225.096,56.785,227.428,28.392,284.213,0.546509,3.0
fa2,chartqa,1792,64,chartqa_val_292,157.881,111.319,35.384,224.209,798.855,226.402,28.531,1025.257,0.153992,29.0
fa2,chartqa,1792,64,chartqa_val_293,154.454,111.146,34.799,220.679,1793.144,222.893,28.463,2016.037,0.076613,64.0
fa2,chartqa,1792,64,chartqa_val_294,154.985,111.239,34.818,221.133,349.369,223.484,31.761,572.853,0.27055,12.0
fa2,chartqa,1792,64,chartqa_val_295,155.221,111.271,34.821,223.307,1826.302,225.518,28.989,2051.82,0.075651,64.0
fa2,chartqa,1792,64,chartqa_val_296,156.04,111.102,34.77,223.149,581.429,225.351,27.687,806.78,0.193411,22.0
fa2,chartqa,1792,64,chartqa_val_297,158.37,113.387,34.937,225.167,1877.29,228.988,29.798,2106.278,0.07519,64.0
fa2,chartqa,1792,64,chartqa_val_298,155.484,111.599,34.815,221.816,413.675,224.445,29.548,638.12,0.243659,15.0
fa2,chartqa,1792,64,chartqa_val_299,155.317,111.602,34.895,221.603,1478.989,223.961,29.58,1702.95,0.091205,51.0
fa2,chartqa,1792,64,chartqa_val_300,155.017,111.542,34.844,223.644,716.444,226.246,31.15,942.69,0.164441,24.0
fa2,chartqa,1792,64,chartqa_val_301,155.664,111.442,34.847,221.909,1891.4,224.277,30.022,2115.677,0.073576,64.0
fa2,chartqa,1792,64,chartqa_val_302,157.862,111.347,34.813,226.229,319.594,229.306,29.054,548.899,0.287598,12.0
fa2,chartqa,1792,64,chartqa_val_303,154.762,111.334,34.791,221.362,1772.563,223.782,30.561,1996.346,0.077523,59.0
fa2,chartqa,1792,64,chartqa_val_304,159.253,111.212,34.81,225.424,859.299,228.057,30.689,1087.356,0.146459,29.0
fa2,chartqa,1792,64,chartqa_val_305,157.476,111.233,34.791,223.936,1816.506,226.455,28.833,2042.961,0.077082,64.0
fa2,chartqa,1792,64,chartqa_val_306,154.764,111.251,34.832,221.275,1187.1,223.938,29.678,1411.039,0.109681,41.0
fa2,chartqa,1792,64,chartqa_val_307,155.585,111.385,34.83,221.769,1842.723,224.264,29.25,2066.987,0.075271,64.0
fa2,chartqa,1792,64,chartqa_val_308,155.353,111.327,34.82,221.918,1171.442,224.639,30.037,1396.08,0.111278,40.0
fa2,chartqa,1792,64,chartqa_val_309,154.447,111.173,34.774,220.608,656.061,223.35,27.336,879.412,0.175626,25.0
fa2,chartqa,1792,64,chartqa_val_310,156.166,111.856,34.844,222.34,1160.574,224.442,30.541,1385.016,0.112754,39.0
fa2,chartqa,1792,64,chartqa_val_311,155.086,111.288,34.787,221.415,1652.845,224.152,28.497,1876.997,0.082625,59.0
fa2,chartqa,1792,64,chartqa_val_312,154.551,111.247,34.823,220.794,709.538,223.001,29.564,932.539,0.165731,25.0
fa2,chartqa,1792,64,chartqa_val_313,155.37,111.563,34.83,221.765,1761.33,223.979,27.958,1985.309,0.07826,64.0
fa2,chartqa,1792,64,chartqa_val_314,157.358,111.185,34.805,224.669,648.691,227.049,29.486,875.74,0.179686,23.0
fa2,chartqa,1792,64,chartqa_val_315,155.791,111.8,34.832,222.396,913.802,224.729,28.556,1138.531,0.136835,33.0
fa2,chartqa,1792,64,chartqa_val_316,166.603,115.017,34.998,232.832,1329.729,235.909,28.907,1565.638,0.106412,47.0
fa2,chartqa,1792,64,chartqa_val_317,155.192,111.297,34.807,221.564,871.296,223.877,28.106,1095.172,0.141706,32.0
fa2,chartqa,1792,64,chartqa_val_318,154.703,111.271,34.818,221.034,393.421,223.284,30.263,616.705,0.250854,14.0
fa2,chartqa,1792,64,chartqa_val_319,154.431,111.2,34.795,221.203,1821.071,223.369,28.906,2044.44,0.075537,64.0
fa2,chartqa,1792,64,chartqa_val_320,154.85,111.537,34.821,221.398,414.704,223.727,29.622,638.431,0.242548,15.0
fa2,chartqa,1792,64,chartqa_val_321,161.059,114.437,34.818,227.335,1317.196,229.534,29.271,1546.73,0.104129,46.0
fa2,chartqa,1792,64,chartqa_val_322,155.853,111.271,34.816,221.926,744.728,224.166,28.643,968.894,0.160857,27.0
fa2,chartqa,1792,64,chartqa_val_323,155.589,111.253,34.828,221.722,946.698,223.916,28.688,1170.615,0.132912,34.0
fa2,chartqa,1792,64,chartqa_val_324,154.863,111.196,34.792,220.828,1789.828,223.029,28.41,2012.857,0.076937,64.0
fa2,chartqa,1792,64,chartqa_val_325,156.833,111.439,34.843,223.286,1797.159,225.45,28.526,2022.608,0.07754,64.0
fa2,chartqa,1792,64,chartqa_val_326,157.227,111.169,34.812,224.142,1755.871,226.323,27.871,1982.193,0.07932,64.0
fa2,chartqa,1792,64,chartqa_val_327,154.735,111.243,34.818,220.877,1919.181,223.12,30.463,2142.3,0.072228,64.0
fa2,chartqa,1792,64,chartqa_val_328,159.856,112.976,34.799,226.08,1791.424,228.335,28.435,2019.759,0.079146,64.0
fa2,chartqa,1792,64,chartqa_val_329,177.181,125.083,34.823,243.699,1851.896,246.777,29.395,2098.673,0.084425,64.0
fa2,chartqa,1792,64,chartqa_val_330,155.291,111.279,34.852,221.577,840.803,224.055,28.027,1064.858,0.145833,31.0
fa2,chartqa,1792,64,chartqa_val_331,155.498,111.505,34.869,221.965,1081.886,224.231,29.24,1306.117,0.119053,38.0
fa2,chartqa,1792,64,chartqa_val_332,155.928,111.281,34.844,222.22,1098.394,224.623,28.905,1323.017,0.117858,39.0
fa2,chartqa,1792,64,chartqa_val_333,156.832,111.542,34.829,223.324,788.561,226.02,29.206,1014.581,0.154578,28.0
fa2,chartqa,1792,64,chartqa_val_334,155.192,111.235,34.767,221.494,1791.659,224.074,28.439,2015.732,0.07699,64.0
fa2,chartqa,1792,64,chartqa_val_335,156.463,111.264,34.817,222.809,1815.509,225.141,28.818,2040.649,0.076673,64.0
fa2,chartqa,1792,64,chartqa_val_336,154.975,111.158,34.785,221.28,786.121,223.653,29.116,1009.774,0.153475,28.0
fa2,chartqa,1792,64,chartqa_val_337,154.076,111.267,34.846,220.218,1817.704,222.456,28.852,2040.16,0.075522,64.0
fa2,chartqa,1792,64,chartqa_val_338,158.109,111.959,34.818,224.264,1023.526,226.679,27.663,1250.205,0.126467,38.0
fa2,chartqa,1792,64,chartqa_val_339,160.003,111.722,34.819,226.5,1778.704,228.944,28.233,2007.649,0.079697,64.0
fa2,chartqa,1792,64,chartqa_val_340,156.516,112.725,34.828,224.253,359.725,226.583,27.671,586.307,0.266952,14.0
fa2,chartqa,1792,64,chartqa_val_341,156.039,112.58,34.846,222.403,1786.363,224.693,28.355,2011.056,0.077591,64.0
fa2,chartqa,1792,64,chartqa_val_342,155.508,111.15,34.783,221.637,548.973,223.918,28.893,772.892,0.201202,20.0
fa2,chartqa,1792,64,chartqa_val_343,156.251,112.347,34.791,222.609,1758.752,224.871,27.917,1983.623,0.07877,64.0
fa2,chartqa,1792,64,chartqa_val_344,158.525,111.518,34.82,225.001,1499.443,227.836,28.291,1727.279,0.091777,54.0
fa2,chartqa,1792,64,chartqa_val_345,154.405,111.141,34.799,220.739,1769.882,222.937,28.093,1992.819,0.07748,64.0
fa2,chartqa,1792,64,chartqa_val_346,156.696,112.41,34.868,222.896,1117.771,225.16,27.944,1342.93,0.116682,41.0
fa2,chartqa,1792,64,chartqa_val_347,155.272,111.196,34.808,221.334,1798.159,223.54,28.542,2021.699,0.076803,64.0
fa2,chartqa,1792,64,chartqa_val_348,158.419,113.31,34.911,224.648,605.686,228.18,27.531,833.866,0.189982,23.0
fa2,chartqa,1792,64,chartqa_val_349,155.18,111.299,34.814,221.56,1868.194,224.191,29.654,2092.385,0.074164,64.0
fa2,chartqa,1792,64,chartqa_val_350,155.663,111.722,34.843,222.139,986.76,224.646,29.902,1211.406,0.128498,34.0
fa2,chartqa,1792,64,chartqa_val_351,155.908,111.476,34.822,222.238,1742.766,224.653,27.663,1967.42,0.079245,64.0
fa2,chartqa,1792,64,chartqa_val_352,156.235,111.238,34.809,222.571,1094.142,224.827,29.571,1318.969,0.118452,38.0
fa2,chartqa,1792,64,chartqa_val_353,156.625,111.37,34.792,223.445,1715.666,225.657,27.233,1941.323,0.080679,64.0
fa2,chartqa,1792,64,chartqa_val_354,156.386,111.118,34.763,222.811,492.629,225.052,30.789,717.681,0.217904,17.0
fa2,chartqa,1792,64,chartqa_val_355,158.263,111.21,34.862,224.589,1344.542,226.985,29.229,1571.527,0.100706,47.0
fa2,chartqa,1792,64,chartqa_val_356,154.589,111.196,34.818,221.178,798.151,223.626,29.561,1021.777,0.151294,28.0
fa2,chartqa,1792,64,chartqa_val_357,155.256,111.256,34.834,221.881,1784.226,224.382,28.321,2008.608,0.077295,64.0
fa2,chartqa,1792,64,chartqa_val_358,154.533,111.232,34.851,220.977,1353.724,223.359,27.627,1577.084,0.097987,50.0
fa2,chartqa,1792,64,chartqa_val_359,184.609,121.509,34.807,251.152,1745.617,254.815,27.708,2000.431,0.092285,64.0
fa2,chartqa,1792,64,chartqa_val_360,154.501,111.17,34.797,220.702,245.766,222.947,27.307,468.714,0.329628,10.0
fa2,chartqa,1792,64,chartqa_val_361,155.722,111.235,34.82,221.855,1733.459,223.964,27.515,1957.423,0.079555,64.0
