benchmark,resolution,max_new_tokens,sample_id,sdpa_ve_ms,sdpa_e2e_ms,sdpa_ttft_ms,sdpa_tpot_ms,sdpa_f_vision,ve_speedup_measured,e2e_speedup_measured,ttft_speedup_measured,tpot_speedup_measured,e2e_speedup_amdahl,tpot_speedup,method
docvqa,1792,1024,docvqa_49391,428.434,992.444,490.361,22.822,0.431696,0.9931,,,,0.997,1.0,amdahl
docvqa,1792,1024,docvqa_49392,410.089,713.32,472.021,20.108,0.574902,1.0029,,,,1.0017,1.0,amdahl
docvqa,1792,1024,docvqa_49393,412.383,954.964,474.936,28.237,0.431831,0.994,,,,0.9974,1.0,amdahl
docvqa,1792,1024,docvqa_49394,352.885,722.91,414.945,20.531,0.488145,0.9799,,,,0.9901,1.0,amdahl
docvqa,1792,1024,docvqa_49395,376.671,937.79,439.335,26.234,0.401658,1.0226,,,,1.009,1.0,amdahl
docvqa,1792,1024,docvqa_49396,380.725,959.026,443.35,24.556,0.396991,1.1806,,,,1.0646,1.0,amdahl
docvqa,1792,1024,docvqa_49397,419.073,866.865,481.244,25.708,0.483435,0.9918,,,,0.996,1.0,amdahl
docvqa,1792,1024,docvqa_49398,392.326,756.312,454.937,23.183,0.518735,1.1319,,,,1.0643,1.0,amdahl
docvqa,1792,1024,docvqa_49399,356.001,625.438,418.046,20.739,0.569203,1.0088,,,,1.005,1.0,amdahl
docvqa,1792,1024,docvqa_49400,387.622,965.8,449.888,20.636,0.401348,0.9909,,,,0.9963,1.0,amdahl
docvqa,1792,1024,docvqa_49401,388.889,803.546,451.051,22.031,0.483967,1.0058,,,,1.0028,1.0,amdahl
docvqa,1792,1024,docvqa_49402,403.794,1188.193,466.093,24.07,0.339839,1.0065,,,,1.0022,1.0,amdahl
docvqa,1792,1024,docvqa_49403,348.818,595.708,410.872,20.537,0.585552,0.9924,,,,0.9956,1.0,amdahl
docvqa,1792,1024,docvqa_49404,408.584,1093.357,470.886,25.936,0.373697,1.0122,,,,1.0045,1.0,amdahl
docvqa,1792,1024,docvqa_254,360.53,873.144,422.698,26.497,0.412911,0.9901,,,,0.9959,1.0,amdahl
docvqa,1792,1024,docvqa_255,344.739,724.223,406.494,21.182,0.476012,1.017,,,,1.008,1.0,amdahl
docvqa,1792,1024,docvqa_256,377.78,889.021,440.154,24.937,0.424939,1.0415,,,,1.0172,1.0,amdahl
docvqa,1792,1024,docvqa_49406,386.363,831.849,449.42,25.495,0.464463,1.0059,,,,1.0027,1.0,amdahl
docvqa,1792,1024,docvqa_265,353.823,1280.925,416.12,24.709,0.276225,1.001,,,,1.0003,1.0,amdahl
docvqa,1792,1024,docvqa_266,386.959,816.05,449.357,22.918,0.474185,0.9894,,,,0.9949,1.0,amdahl
docvqa,1792,1024,docvqa_267,396.165,1043.296,458.352,22.498,0.379724,1.0569,,,,1.0209,1.0,amdahl
docvqa,1792,1024,docvqa_271,393.823,832.453,455.592,23.554,0.473087,1.0954,,,,1.043,1.0,amdahl
docvqa,1792,1024,docvqa_49432,447.558,1458.825,509.613,25.654,0.306794,0.9958,,,,0.9987,1.0,amdahl
docvqa,1792,1024,docvqa_283,371.427,950.639,433.582,24.622,0.390713,1.0887,,,,1.0329,1.0,amdahl
docvqa,1792,1024,docvqa_284,380.6,1075.535,445.06,22.517,0.35387,1.0064,,,,1.0023,1.0,amdahl
docvqa,1792,1024,docvqa_285,349.842,796.521,411.828,25.646,0.439213,1.0187,,,,1.0081,1.0,amdahl
docvqa,1792,1024,docvqa_49437,408.731,822.522,470.843,25.12,0.496924,0.9989,,,,0.9995,1.0,amdahl
docvqa,1792,1024,docvqa_49442,400.445,850.75,462.679,27.719,0.470697,0.9956,,,,0.9979,1.0,amdahl
docvqa,1792,1024,docvqa_292,371.683,1054.703,434.164,22.162,0.352405,1.0136,,,,1.0047,1.0,amdahl
docvqa,1792,1024,docvqa_296,420.648,855.98,483.683,26.593,0.491423,0.9896,,,,0.9948,1.0,amdahl
docvqa,1792,1024,docvqa_297,442.736,863.22,505.304,22.37,0.512888,1.0423,,,,1.0212,1.0,amdahl
docvqa,1792,1024,docvqa_298,383.468,679.108,446.332,21.161,0.564664,0.994,,,,0.9966,1.0,amdahl
docvqa,1792,1024,docvqa_49449,402.658,825.682,465.863,22.489,0.487667,1.009,,,,1.0044,1.0,amdahl
docvqa,1792,1024,docvqa_300,403.077,934.702,464.888,24.727,0.431235,1.0111,,,,1.0047,1.0,amdahl
docvqa,1792,1024,docvqa_49454,482.688,927.623,545.101,20.133,0.520349,0.9947,,,,0.9973,1.0,amdahl
docvqa,1792,1024,docvqa_303,414.215,864.063,476.965,24.194,0.47938,1.0857,,,,1.0393,1.0,amdahl
docvqa,1792,1024,docvqa_304,385.543,1042.435,447.751,22.025,0.369849,1.0007,,,,1.0002,1.0,amdahl
docvqa,1792,1024,docvqa_305,398.346,834.495,460.655,20.769,0.47735,1.043,,,,1.0201,1.0,amdahl
docvqa,1792,1024,docvqa_49455,380.396,1471.885,444.39,26.346,0.258441,0.9946,,,,0.9986,1.0,amdahl
docvqa,1792,1024,docvqa_307,383.509,869.428,446.102,28.222,0.441105,1.0057,,,,1.0025,1.0,amdahl
docvqa,1792,1024,docvqa_49461,371.27,896.921,433.382,24.397,0.413938,1.0008,,,,1.0003,1.0,amdahl
docvqa,1792,1024,docvqa_49465,398.487,1021.994,461.629,26.684,0.389911,1.0018,,,,1.0007,1.0,amdahl
docvqa,1792,1024,docvqa_317,429.502,722.135,491.907,23.023,0.594767,1.0095,,,,1.0056,1.0,amdahl
docvqa,1792,1024,docvqa_319,404.324,934.347,466.564,22.275,0.432735,1.0047,,,,1.002,1.0,amdahl
docvqa,1792,1024,docvqa_320,420.086,2244.811,483.459,22.581,0.187136,1.0088,,,,1.0016,1.0,amdahl
docvqa,1792,1024,docvqa_321,431.512,71008.734,493.521,337.393,0.006077,0.9899,,,,0.9999,1.0,amdahl
docvqa,1792,1024,docvqa_345,389.209,746.891,451.303,24.632,0.521105,0.9957,,,,0.9977,1.0,amdahl
docvqa,1792,1024,docvqa_346,405.874,1063.397,468.508,22.88,0.381676,0.9942,,,,0.9978,1.0,amdahl
docvqa,1792,1024,docvqa_347,406.566,1021.139,468.706,23.018,0.398149,1.0039,,,,1.0016,1.0,amdahl
docvqa,1792,1024,docvqa_348,381.939,943.919,444.042,24.994,0.40463,1.019,,,,1.0076,1.0,amdahl
docvqa,1792,1024,docvqa_6943,417.845,881.104,479.821,25.08,0.474229,1.0092,,,,1.0043,1.0,amdahl
docvqa,1792,1024,docvqa_357,410.617,786.966,472.661,26.192,0.521771,1.0077,,,,1.004,1.0,amdahl
docvqa,1792,1024,docvqa_358,395.396,838.643,460.497,25.21,0.47147,1.0129,,,,1.0061,1.0,amdahl
docvqa,1792,1024,docvqa_359,396.514,929.901,459.806,29.381,0.426405,0.9966,,,,0.9985,1.0,amdahl
docvqa,1792,1024,docvqa_360,354.462,896.221,416.508,23.986,0.395508,1.0217,,,,1.0085,1.0,amdahl
docvqa,1792,1024,docvqa_361,394.54,1177.289,457.64,22.489,0.335126,0.9899,,,,0.9966,1.0,amdahl
docvqa,1792,1024,docvqa_362,352.568,877.0,415.185,21.991,0.402016,0.9955,,,,0.9982,1.0,amdahl
docvqa,1792,1024,docvqa_363,379.501,950.794,441.985,28.267,0.399142,1.0035,,,,1.0014,1.0,amdahl
docvqa,1792,1024,docvqa_364,367.269,1204.549,428.989,23.502,0.304901,0.9854,,,,0.9955,1.0,amdahl
docvqa,1792,1024,docvqa_365,430.57,1057.091,492.503,22.583,0.407317,0.9993,,,,0.9997,1.0,amdahl
docvqa,1792,1024,docvqa_8560,436.942,973.308,500.372,24.891,0.448925,0.9963,,,,0.9983,1.0,amdahl
docvqa,1792,1024,docvqa_4958,381.814,765.565,444.159,20.088,0.498735,1.0014,,,,1.0007,1.0,amdahl
docvqa,1792,1024,docvqa_8565,379.257,1076.941,441.877,24.426,0.352161,0.9892,,,,0.9962,1.0,amdahl
docvqa,1792,1024,docvqa_4959,405.013,581.082,467.333,22.75,0.696998,1.0065,,,,1.0045,1.0,amdahl
docvqa,1792,1024,docvqa_375,347.572,980.774,409.699,24.829,0.354385,1.1357,,,,1.0442,1.0,amdahl
docvqa,1792,1024,docvqa_376,345.066,892.415,406.682,22.079,0.386666,1.0121,,,,1.0046,1.0,amdahl
docvqa,1792,1024,docvqa_377,363.237,730.906,426.467,27.676,0.496967,1.0823,,,,1.0393,1.0,amdahl
docvqa,1792,1024,docvqa_49528,348.338,568.469,410.069,19.8,0.612765,1.0038,,,,1.0023,1.0,amdahl
docvqa,1792,1024,docvqa_49530,420.474,647.825,482.079,20.718,0.649054,1.0041,,,,1.0027,1.0,amdahl
docvqa,1792,1024,docvqa_49532,353.051,796.756,415.145,22.448,0.443111,1.0028,,,,1.0012,1.0,amdahl
docvqa,1792,1024,docvqa_24499,390.082,77638.625,452.67,229.038,0.005024,1.025,,,,1.0001,1.0,amdahl
docvqa,1792,1024,docvqa_49534,394.411,854.107,456.677,20.917,0.461782,0.9925,,,,0.9965,1.0,amdahl
docvqa,1792,1024,docvqa_383,560.82,1615.667,623.433,24.806,0.347114,1.008,,,,1.0028,1.0,amdahl
docvqa,1792,1024,docvqa_384,382.327,1647.87,445.108,25.058,0.232013,0.9929,,,,0.9983,1.0,amdahl
docvqa,1792,1024,docvqa_385,400.033,2205.782,462.475,22.938,0.181356,1.0733,,,,1.0125,1.0,amdahl
docvqa,1792,1024,docvqa_49536,396.599,1434.789,459.918,22.156,0.276416,0.9922,,,,0.9978,1.0,amdahl
docvqa,1792,1024,docvqa_24500,358.842,1416.722,421.019,22.63,0.253291,1.0147,,,,1.0037,1.0,amdahl
docvqa,1792,1024,docvqa_33153,422.183,982.463,484.322,20.756,0.429719,1.0654,,,,1.0271,1.0,amdahl
docvqa,1792,1024,docvqa_57733,420.842,1068.03,484.498,25.371,0.394035,1.024,,,,1.0093,1.0,amdahl
docvqa,1792,1024,docvqa_49542,417.603,832.595,480.281,20.724,0.501568,0.998,,,,0.999,1.0,amdahl
docvqa,1792,1024,docvqa_33158,382.743,648.646,444.688,20.396,0.590064,1.0024,,,,1.0014,1.0,amdahl
docvqa,1792,1024,docvqa_49544,381.798,1084.046,446.293,21.258,0.352197,1.0232,,,,1.0081,1.0,amdahl
docvqa,1792,1024,docvqa_58694,358.801,828.81,420.785,21.475,0.432911,1.0085,,,,1.0037,1.0,amdahl
docvqa,1792,1024,docvqa_49546,346.972,1752.722,408.86,22.031,0.197962,1.0164,,,,1.0032,1.0,amdahl
docvqa,1792,1024,docvqa_395,347.327,634.304,409.294,20.455,0.547572,1.0767,,,,1.0406,1.0,amdahl
docvqa,1792,1024,docvqa_396,394.893,969.411,457.529,24.375,0.407353,0.9944,,,,0.9977,1.0,amdahl
docvqa,1792,1024,docvqa_397,380.088,926.132,442.919,23.01,0.410404,0.99,,,,0.9959,1.0,amdahl
docvqa,1792,1024,docvqa_49550,397.313,1762.541,459.562,25.549,0.22542,0.9876,,,,0.9972,1.0,amdahl
docvqa,1792,1024,docvqa_58695,354.097,929.001,417.601,22.235,0.381159,1.003,,,,1.0011,1.0,amdahl
docvqa,1792,1024,docvqa_398,373.816,726.035,436.291,22.288,0.514874,0.9964,,,,0.9982,1.0,amdahl
docvqa,1792,1024,docvqa_49555,391.397,1246.877,453.327,24.047,0.313902,1.019,,,,1.0059,1.0,amdahl
docvqa,1792,1024,docvqa_16789,423.48,1022.028,486.54,22.312,0.414352,0.9921,,,,0.9967,1.0,amdahl
docvqa,1792,1024,docvqa_407,349.504,674.025,411.404,20.202,0.518533,1.0061,,,,1.0032,1.0,amdahl
docvqa,1792,1024,docvqa_49560,382.632,986.26,445.456,20.03,0.387963,1.0214,,,,1.0082,1.0,amdahl
docvqa,1792,1024,docvqa_408,350.21,697.773,412.237,20.395,0.501897,0.9932,,,,0.9966,1.0,amdahl
docvqa,1792,1024,docvqa_409,384.747,968.87,447.54,24.825,0.397109,1.007,,,,1.0028,1.0,amdahl
docvqa,1792,1024,docvqa_24505,378.965,848.009,441.45,25.41,0.446888,1.0621,,,,1.0268,1.0,amdahl
docvqa,1792,1024,docvqa_410,400.649,1111.502,463.177,24.936,0.360458,0.9921,,,,0.9972,1.0,amdahl
docvqa,1792,1024,docvqa_49565,392.037,698.114,455.106,20.251,0.561566,0.9868,,,,0.9925,1.0,amdahl
docvqa,1792,1024,docvqa_16801,399.972,695.026,462.481,25.838,0.575477,1.0545,,,,1.0306,1.0,amdahl
docvqa,1792,1024,docvqa_49569,374.349,731.094,436.363,22.672,0.51204,1.0031,,,,1.0016,1.0,amdahl
docvqa,1792,1024,docvqa_57765,395.727,907.263,459.327,22.397,0.436177,0.9941,,,,0.9974,1.0,amdahl
docvqa,1792,1024,docvqa_57766,348.603,740.174,410.397,20.611,0.470974,0.9971,,,,0.9986,1.0,amdahl
docvqa,1792,1024,docvqa_57767,396.333,739.039,459.731,21.485,0.536281,0.9947,,,,0.9972,1.0,amdahl
docvqa,1792,1024,docvqa_58700,377.73,997.411,439.978,26.544,0.378711,0.9975,,,,0.9991,1.0,amdahl
docvqa,1792,1024,docvqa_49574,385.053,886.781,447.633,23.113,0.434214,1.0026,,,,1.0011,1.0,amdahl
docvqa,1792,1024,docvqa_57770,376.808,766.756,439.257,23.393,0.491432,1.0012,,,,1.0006,1.0,amdahl
docvqa,1792,1024,docvqa_57771,373.852,1826.095,435.679,23.566,0.204728,1.0708,,,,1.0137,1.0,amdahl
docvqa,1792,1024,docvqa_49579,405.69,858.172,469.379,25.92,0.472737,1.1238,,,,1.055,1.0,amdahl
docvqa,1792,1024,docvqa_49577,508.169,799.483,570.096,20.853,0.635621,1.0255,,,,1.0161,1.0,amdahl
docvqa,1792,1024,docvqa_49583,404.297,917.073,467.336,23.67,0.440856,1.0039,,,,1.0017,1.0,amdahl
docvqa,1792,1024,docvqa_431,377.836,1099.647,440.7,24.405,0.343597,0.998,,,,0.9993,1.0,amdahl
docvqa,1792,1024,docvqa_58702,379.424,818.063,442.388,20.871,0.463808,1.0859,,,,1.0381,1.0,amdahl
docvqa,1792,1024,docvqa_49586,379.918,2500.49,442.555,23.654,0.151937,0.9906,,,,0.9986,1.0,amdahl
docvqa,1792,1024,docvqa_432,395.874,860.624,457.896,21.196,0.459985,1.0107,,,,1.0049,1.0,amdahl
docvqa,1792,1024,docvqa_57780,393.569,838.848,456.358,23.906,0.469178,0.993,,,,0.9967,1.0,amdahl
docvqa,1792,1024,docvqa_57781,426.913,815.52,490.376,23.225,0.523485,1.0037,,,,1.002,1.0,amdahl
docvqa,1792,1024,docvqa_57782,380.319,3185.326,442.47,22.482,0.119397,0.9778,,,,0.9973,1.0,amdahl
docvqa,1792,1024,docvqa_57783,379.915,828.311,441.598,22.748,0.458663,1.0036,,,,1.0016,1.0,amdahl
docvqa,1792,1024,docvqa_57784,385.59,1577.272,447.542,25.105,0.244466,1.0171,,,,1.0041,1.0,amdahl
docvqa,1792,1024,docvqa_433,353.898,820.875,416.01,22.493,0.431122,1.0026,,,,1.0011,1.0,amdahl
docvqa,1792,1024,docvqa_16826,439.613,1388.596,501.993,21.11,0.316588,0.9879,,,,0.9961,1.0,amdahl
docvqa,1792,1024,docvqa_57786,344.878,774.593,406.459,23.008,0.445238,1.005,,,,1.0022,1.0,amdahl
docvqa,1792,1024,docvqa_49595,349.101,931.745,410.627,20.845,0.374675,0.9908,,,,0.9965,1.0,amdahl
docvqa,1792,1024,docvqa_444,351.936,768.223,414.216,20.824,0.458116,0.9856,,,,0.9934,1.0,amdahl
docvqa,1792,1024,docvqa_16830,380.708,988.702,443.232,24.794,0.385058,1.0098,,,,1.0038,1.0,amdahl
docvqa,1792,1024,docvqa_16831,377.479,1011.629,439.701,25.997,0.37314,1.1014,,,,1.0356,1.0,amdahl
docvqa,1792,1024,docvqa_16832,353.063,737.557,415.546,21.467,0.478693,1.0112,,,,1.0053,1.0,amdahl
docvqa,1792,1024,docvqa_57790,386.87,631.346,449.299,22.756,0.61277,1.0057,,,,1.0035,1.0,amdahl
docvqa,1792,1024,docvqa_57791,379.989,1029.432,442.42,22.577,0.369125,0.9947,,,,0.998,1.0,amdahl
docvqa,1792,1024,docvqa_16835,352.329,831.564,415.761,21.884,0.423694,1.1434,,,,1.0561,1.0,amdahl
docvqa,1792,1024,docvqa_450,396.561,805.178,458.723,24.747,0.492514,1.0109,,,,1.0053,1.0,amdahl
docvqa,1792,1024,docvqa_16837,387.196,776.515,449.311,20.45,0.498633,0.9998,,,,0.9999,1.0,amdahl
docvqa,1792,1024,docvqa_57798,388.828,1061.361,452.322,22.557,0.366348,1.0646,,,,1.0227,1.0,amdahl
docvqa,1792,1024,docvqa_16839,361.112,846.625,423.379,23.514,0.426532,0.9962,,,,0.9984,1.0,amdahl
docvqa,1792,1024,docvqa_57799,396.364,908.803,460.699,22.405,0.436139,1.0996,,,,1.0411,1.0,amdahl
docvqa,1792,1024,docvqa_57800,398.91,1189.917,462.604,23.462,0.335242,0.9979,,,,0.9993,1.0,amdahl
docvqa,1792,1024,docvqa_57801,356.858,819.076,420.087,20.999,0.435684,1.1034,,,,1.0426,1.0,amdahl
docvqa,1792,1024,docvqa_57803,400.196,860.838,463.783,24.816,0.464891,1.0783,,,,1.035,1.0,amdahl
docvqa,1792,1024,docvqa_57804,386.635,664.29,448.806,23.943,0.582028,1.0786,,,,1.0443,1.0,amdahl
docvqa,1792,1024,docvqa_57805,456.944,1586.046,520.081,24.226,0.288103,1.0176,,,,1.005,1.0,amdahl
docvqa,1792,1024,docvqa_49605,358.671,840.172,420.766,20.97,0.426903,1.0156,,,,1.0066,1.0,amdahl
docvqa,1792,1024,docvqa_57807,381.431,768.308,444.848,23.104,0.496456,0.9715,,,,0.9856,1.0,amdahl
docvqa,1792,1024,docvqa_57808,363.312,764.591,425.512,21.192,0.475172,1.0069,,,,1.0033,1.0,amdahl
docvqa,1792,1024,docvqa_49617,359.45,941.712,423.18,20.741,0.381698,1.0058,,,,1.0022,1.0,amdahl
docvqa,1792,1024,docvqa_57810,352.736,873.753,414.569,20.872,0.403702,1.1926,,,,1.0698,1.0,amdahl
docvqa,1792,1024,docvqa_41421,357.303,757.02,419.855,21.073,0.471986,0.9895,,,,0.995,1.0,amdahl
docvqa,1792,1024,docvqa_461,461.74,187722.203,524.665,274.483,0.00246,1.011,,,,1.0,1.0,amdahl
docvqa,1792,1024,docvqa_463,356.944,13636.811,419.368,20.149,0.026175,1.0153,,,,1.0004,1.0,amdahl
docvqa,1792,1024,docvqa_4977,346.497,631.396,408.63,20.251,0.548778,0.9643,,,,0.9801,1.0,amdahl
docvqa,1792,1024,docvqa_57815,373.542,826.673,436.174,22.971,0.451862,1.0552,,,,1.0242,1.0,amdahl
docvqa,1792,1024,docvqa_4978,380.869,809.005,443.217,22.862,0.470788,1.0011,,,,1.0005,1.0,amdahl
docvqa,1792,1024,docvqa_57817,376.664,1469.094,812.832,22.63,0.256392,1.0007,,,,1.0002,1.0,amdahl
docvqa,1792,1024,docvqa_41434,362.215,705.401,424.461,21.611,0.513489,1.0791,,,,1.0391,1.0,amdahl
docvqa,1792,1024,docvqa_57819,357.495,887.581,419.65,21.27,0.402774,1.0232,,,,1.0092,1.0,amdahl
docvqa,1792,1024,docvqa_57820,382.557,750.292,445.305,23.46,0.509877,1.0001,,,,1.0001,1.0,amdahl
docvqa,1792,1024,docvqa_57821,386.381,752.511,448.715,23.369,0.513456,0.9894,,,,0.9945,1.0,amdahl
docvqa,1792,1024,docvqa_57822,383.793,957.194,446.156,23.229,0.400956,0.9923,,,,0.9969,1.0,amdahl
docvqa,1792,1024,docvqa_57823,377.367,813.989,439.462,23.408,0.463602,0.9951,,,,0.9977,1.0,amdahl
docvqa,1792,1024,docvqa_49629,371.268,768.814,433.608,22.347,0.482911,1.0068,,,,1.0033,1.0,amdahl
docvqa,1792,1024,docvqa_57825,360.328,734.22,422.595,22.259,0.490764,0.995,,,,0.9976,1.0,amdahl
docvqa,1792,1024,docvqa_57826,372.833,773.718,434.994,22.582,0.481872,1.0137,,,,1.0065,1.0,amdahl
docvqa,1792,1024,docvqa_57827,370.896,878.384,432.936,22.272,0.422249,1.0059,,,,1.0025,1.0,amdahl
docvqa,1792,1024,docvqa_476,387.496,669.947,450.004,24.438,0.578398,0.9992,,,,0.9995,1.0,amdahl
docvqa,1792,1024,docvqa_4980,382.374,1071.106,444.81,23.196,0.35699,1.1378,,,,1.0452,1.0,amdahl
docvqa,1792,1024,docvqa_57833,374.981,617.271,437.402,22.484,0.607482,0.9975,,,,0.9985,1.0,amdahl
docvqa,1792,1024,docvqa_41449,349.611,761.066,411.551,21.845,0.459371,1.0144,,,,1.0066,1.0,amdahl
docvqa,1792,1024,docvqa_57835,372.295,787.868,434.26,22.101,0.472535,1.0646,,,,1.0295,1.0,amdahl
docvqa,1792,1024,docvqa_57836,371.655,680.121,433.678,22.404,0.546454,1.0,,,,1.0,1.0,amdahl
docvqa,1792,1024,docvqa_57837,370.599,677.24,432.471,22.252,0.54722,0.9987,,,,0.9993,1.0,amdahl
docvqa,1792,1024,docvqa_57838,370.49,634.395,432.284,22.457,0.584006,1.0131,,,,1.0076,1.0,amdahl
docvqa,1792,1024,docvqa_49643,372.096,961.486,434.012,22.934,0.387001,1.009,,,,1.0035,1.0,amdahl
docvqa,1792,1024,docvqa_57841,377.051,650.512,439.41,23.456,0.579623,1.003,,,,1.0017,1.0,amdahl
docvqa,1792,1024,docvqa_57843,382.375,651.256,444.724,22.948,0.587134,1.0002,,,,1.0001,1.0,amdahl
docvqa,1792,1024,docvqa_57844,372.667,998.131,435.18,22.518,0.373365,1.0099,,,,1.0037,1.0,amdahl
docvqa,1792,1024,docvqa_57845,372.67,835.419,435.151,22.237,0.446087,1.0211,,,,1.0093,1.0,amdahl
docvqa,1792,1024,docvqa_57853,368.319,802.367,430.584,23.236,0.459041,1.0947,,,,1.0414,1.0,amdahl
docvqa,1792,1024,docvqa_57854,373.398,907.543,435.302,22.488,0.411439,1.0903,,,,1.0353,1.0,amdahl
docvqa,1792,1024,docvqa_57855,376.565,876.487,439.104,23.02,0.42963,1.1316,,,,1.0526,1.0,amdahl
docvqa,1792,1024,docvqa_57857,373.773,1155.625,436.213,22.482,0.323438,1.0047,,,,1.0015,1.0,amdahl
docvqa,1792,1024,docvqa_57858,350.665,882.608,412.815,20.426,0.397305,1.0054,,,,1.0021,1.0,amdahl
docvqa,1792,1024,docvqa_45694,403.759,1006.476,466.012,23.498,0.401161,1.0852,,,,1.0325,1.0,amdahl
docvqa,1792,1024,docvqa_55464,381.424,1721.431,829.335,22.874,0.221574,0.9961,,,,0.9991,1.0,amdahl
docvqa,1792,1024,docvqa_57880,382.813,955.987,445.285,23.214,0.400437,1.0007,,,,1.0003,1.0,amdahl
docvqa,1792,1024,docvqa_57881,508.687,969.728,571.089,23.449,0.524567,1.0072,,,,1.0038,1.0,amdahl
docvqa,1792,1024,docvqa_57882,390.776,1252.789,453.169,22.846,0.311925,1.0801,,,,1.0237,1.0,amdahl
docvqa,1792,1024,docvqa_57883,357.428,1201.166,419.913,22.322,0.297568,1.007,,,,1.0021,1.0,amdahl
docvqa,1792,1024,docvqa_57884,366.871,742.35,429.698,22.332,0.494202,0.9998,,,,0.9999,1.0,amdahl
docvqa,1792,1024,docvqa_57885,377.326,750.735,439.609,23.933,0.502609,0.9823,,,,0.991,1.0,amdahl
docvqa,1792,1024,docvqa_57886,398.114,892.961,460.837,24.007,0.445836,1.0331,,,,1.0145,1.0,amdahl
docvqa,1792,1024,docvqa_57887,391.689,892.25,454.47,24.321,0.43899,1.0153,,,,1.0067,1.0,amdahl
docvqa,1792,1024,docvqa_57888,389.085,1025.459,451.746,24.944,0.379425,1.0064,,,,1.0024,1.0,amdahl
docvqa,1792,1024,docvqa_57889,378.214,738.355,440.395,22.92,0.512239,1.0061,,,,1.0031,1.0,amdahl
docvqa,1792,1024,docvqa_57890,375.631,833.208,437.79,23.26,0.450825,1.0093,,,,1.0042,1.0,amdahl
docvqa,1792,1024,docvqa_57891,373.649,1026.73,436.196,24.606,0.363922,0.9984,,,,0.9994,1.0,amdahl
docvqa,1792,1024,docvqa_553,371.877,749.748,433.642,24.316,0.496003,1.0069,,,,1.0034,1.0,amdahl
docvqa,1792,1024,docvqa_554,373.294,1056.773,435.206,23.021,0.35324,0.9948,,,,0.9982,1.0,amdahl
docvqa,1792,1024,docvqa_555,366.878,902.064,429.358,21.487,0.406709,0.9874,,,,0.9948,1.0,amdahl
docvqa,1792,1024,docvqa_57899,378.38,860.78,441.427,23.297,0.439578,1.0417,,,,1.0179,1.0,amdahl
docvqa,1792,1024,docvqa_57900,381.043,766.66,443.938,23.052,0.497017,1.0085,,,,1.0042,1.0,amdahl
docvqa,1792,1024,docvqa_57901,354.098,1124.625,416.872,21.447,0.314858,0.9904,,,,0.997,1.0,amdahl
docvqa,1792,1024,docvqa_57902,360.599,639.898,422.366,21.753,0.563526,0.9997,,,,0.9998,1.0,amdahl
docvqa,1792,1024,docvqa_57903,378.736,977.538,441.009,24.388,0.387439,1.0045,,,,1.0017,1.0,amdahl
docvqa,1792,1024,docvqa_57904,382.702,2669.893,444.978,22.703,0.14334,0.9856,,,,0.9979,1.0,amdahl
docvqa,1792,1024,docvqa_57905,351.881,810.323,414.012,20.858,0.434248,1.0268,,,,1.0115,1.0,amdahl
docvqa,1792,1024,docvqa_581,376.379,714.202,438.953,22.937,0.526992,1.1365,,,,1.0676,1.0,amdahl
docvqa,1792,1024,docvqa_582,380.729,893.314,443.005,23.701,0.426198,0.9874,,,,0.9946,1.0,amdahl
docvqa,1792,1024,docvqa_583,386.545,776.322,450.187,23.295,0.497919,1.0365,,,,1.0179,1.0,amdahl
docvqa,1792,1024,docvqa_57928,384.075,658.332,446.686,23.516,0.583407,1.0126,,,,1.0073,1.0,amdahl
docvqa,1792,1024,docvqa_57929,383.742,1533.896,446.417,23.138,0.250174,1.0073,,,,1.0018,1.0,amdahl
docvqa,1792,1024,docvqa_584,378.883,784.652,441.401,22.883,0.482867,1.018,,,,1.0086,1.0,amdahl
docvqa,1792,1024,docvqa_57931,373.617,573.31,435.708,22.934,0.651683,0.9956,,,,0.9971,1.0,amdahl
docvqa,1792,1024,docvqa_57933,353.477,678.4,415.581,20.217,0.521045,0.9933,,,,0.9965,1.0,amdahl
docvqa,1792,1024,docvqa_57934,348.419,778.925,410.211,20.484,0.447308,0.9922,,,,0.9965,1.0,amdahl
docvqa,1792,1024,docvqa_596,354.523,927.144,416.289,20.434,0.382381,0.9925,,,,0.9971,1.0,amdahl
docvqa,1792,1024,docvqa_597,352.208,711.454,414.194,21.233,0.495053,1.0125,,,,1.0061,1.0,amdahl
docvqa,1792,1024,docvqa_598,377.084,1482.707,440.062,23.17,0.254322,1.0147,,,,1.0037,1.0,amdahl
docvqa,1792,1024,docvqa_599,382.971,1913.648,445.315,24.887,0.200126,1.0138,,,,1.0027,1.0,amdahl
docvqa,1792,1024,docvqa_600,354.866,624.09,416.734,20.736,0.568612,1.201,,,,1.1052,1.0,amdahl
docvqa,1792,1024,docvqa_601,370.082,1526.955,432.066,22.345,0.242366,1.0191,,,,1.0046,1.0,amdahl
docvqa,1792,1024,docvqa_16981,378.213,840.68,440.607,25.005,0.44989,1.0681,,,,1.0295,1.0,amdahl
docvqa,1792,1024,docvqa_16990,376.344,858.794,439.204,22.084,0.438224,0.9978,,,,0.999,1.0,amdahl
docvqa,1792,1024,docvqa_57951,554.996,808.654,617.842,23.851,0.68632,1.0098,,,,1.0067,1.0,amdahl
docvqa,1792,1024,docvqa_57952,381.341,796.269,443.923,23.49,0.47891,0.9917,,,,0.996,1.0,amdahl
